image_path,body_part,vitamin,multilabel
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-91.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-92.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Guttate-99.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Interferon-Injection-0823042.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Interferon-Injection-08230424.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/Psoriasis-Interferon-Injection-08230425.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-14.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-15.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-16.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-17.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-19.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-22.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-30.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-32.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-33.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-34.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-35.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-36.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-39.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-4.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-48.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-49.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-6.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-64.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-65.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-66.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-8.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/psoriasis-pustular-generalized-9.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rhinophyma-1.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rhinophyma-2.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rhinophyma-3.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rhinophyma-4.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rhinophyma.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-101.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-102.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-103.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-105.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-106.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-107.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-108.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-109.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-11.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-110.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-112.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-113.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-114.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-115.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-116.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-117.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-118.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-12.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-13.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-14.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-15.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-16.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-17.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-18.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-19.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-2.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-20.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-21.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-22.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-23.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-24.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-25.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-26.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-27.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-28.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-29.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-3.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-30.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-31.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-32.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-33.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-36.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-37.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-38.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-4.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-40.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-41.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-42.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-43.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-44.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-45.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-46.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-47.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-48.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-49.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-5.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-50.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-51.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-52.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-53.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-54.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-55.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-56.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-57.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-58.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-6.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-60.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-61.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-63.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-64.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-65.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-67.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-68.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-7.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-70.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-71.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-72.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-73.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-74.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-75.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-78.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-79.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-8.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-80.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-81.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-82.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-83.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-85.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-86.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-87.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-89.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-9.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-90.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-91.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-92.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-94.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-95.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-96.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-97.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-98.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-99.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-granulomatous-1.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-granulomatous-2.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-steroid-1.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-steroid-2.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-steroid-3.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-steroid-4.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/rosacea-steroid-6.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-103.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-104.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-106.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-109.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-114.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-115.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-116.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-118.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-119.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-12.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-120.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-121.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-123.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-124.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-125.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-126.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-128.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-13.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-130.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-133.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-134.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-14.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-140.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-141.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-142.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-143.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-151.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-154.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-76.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-79.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-8.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-83.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-86.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-88.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-92.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-95.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B12 deficiency/seborrheic-dermatitis-99.jpg,Skin,vitamin_B12 deficiency,"['Skin', 'vitamin_B12 deficiency']"
Skin/vitamin_B3 deficiency/26birtHogDube112204.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/26birtHogDube1122041.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/26birtHogDube1122042.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/26BirtHoggDube091106.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/26BirtHoggDube0911061.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/26BirtHoggDube0911062.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/26Fibrofolliculoma0906041.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/26Fibrofolliculoma0906042.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/26Fibrofolliculoma0906043.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/26Fibrofolliculoma0906044.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/amyloidosis-13.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/amyloidosis-14.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/amyloidosis-23.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/amyloidosis-26.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/amyloidosis-27.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
Skin/vitamin_B3 deficiency/amyloidosis-29.jpg,Skin,vitamin_B3 deficiency,"['Skin', 'vitamin_B3 deficiency']"
